,Headline,Date,Time,link,Publisher
149,Biden Invites Ukrainian Troops to U.S. For Weapons Training,2023-01-10,22:31:00,https://news.google.com/./articles/CBMiOWh0dHBzOi8vdGltZS5jb20vNjI0NjE4MS9wYXRyaW90LXRyYWluaW5nLXVrcmFpbmUtcnVzc2lhL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TIME
150,Ukrainian troops to train on Patriot system in Oklahoma,2023-01-10,17:24:21,https://news.google.com/./articles/CBMiS2h0dHBzOi8vbmV3cy55YWhvby5jb20vdWtyYWluaWFuLXRyb29wcy10cmFpbi1wYXRyaW90LXN5c3RlbS0xNzI0MjE0MTYuaHRtbNIBU2h0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC91a3JhaW5pYW4tdHJvb3BzLXRyYWluLXBhdHJpb3Qtc3lzdGVtLTE3MjQyMTQxNi5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
151,First on CNN: Ukrainians to start training on Patriot missiles in US as soon as next week,2023-01-11,12:09:00,https://news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9wb2xpdGljcy91a3JhaW5pYW5zLXBhdHJpb3QtbWlzc2lsZXMtZm9ydC1zaWxsL2luZGV4Lmh0bWzSAVxodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzAxLzEwL3BvbGl0aWNzL3VrcmFpbmlhbnMtcGF0cmlvdC1taXNzaWxlcy1mb3J0LXNpbGwvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNN
152,"McCarthy's concessions, student loans, Biden documents: 3 stories to watch in D.C.",2023-01-10,23:20:16,https://news.google.com/./articles/CBMie2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9tYy1jYXJ0aHlzLWNvbmNlc3Npb25zLXN0dWRlbnQtbG9hbnMtYmlkZW4tZG9jdW1lbnRzLTMtc3Rvcmllcy10by13YXRjaC1pbi1kYy0yMzIwMTYzNTUuaHRtbNIBgwFodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9tYy1jYXJ0aHlzLWNvbmNlc3Npb25zLXN0dWRlbnQtbG9hbnMtYmlkZW4tZG9jdW1lbnRzLTMtc3Rvcmllcy10by13YXRjaC1pbi1kYy0yMzIwMTYzNTUuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance
153,"US to max out on debt soon, setting up political fight",2023-01-11,05:17:13,https://news.google.com/./articles/CBMiigFodHRwczovL2FwbmV3cy5jb20vYXJ0aWNsZS9iaWRlbi1wb2xpdGljcy11bml0ZWQtc3RhdGVzLWdvdmVybm1lbnQtdXMtZGVwYXJ0bWVudC1vZi10aGUtdHJlYXN1cnktYnVzaW5lc3MtODRlZjlkMWM1ODAzYmQyNWU4ZTljYzM1MzhjZDBhYjLSAQA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press
154,Why debt ceiling risks could be real this time around,2023-01-11,17:02:43,https://news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzAxLzExL2NvbmdyZXNzLWRlYnQtY2VpbGluZy1yaXNrcy1jb3VsZC1iZS1yZWFsLXRoaXMtdGltZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Axios
155,"Some hope an obscure maneuver could head off the debt crisis. Not so fast, experts say",2023-01-10,19:57:49,https://news.google.com/./articles/CBMiggFodHRwczovL2ZpbmFuY2UueWFob28uY29tL25ld3Mvc29tZS1ob3BlLWFuLW9ic2N1cmUtbWFuZXV2ZXItY291bGQtaGVhZC1vZmYtdGhlLWRlYnQtY3Jpc2lzLW5vdC1zby1mYXN0LWV4cGVydHMtc2F5LTE5NTc0OTY1Ni5odG1s0gGKAWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL3NvbWUtaG9wZS1hbi1vYnNjdXJlLW1hbmV1dmVyLWNvdWxkLWhlYWQtb2ZmLXRoZS1kZWJ0LWNyaXNpcy1ub3Qtc28tZmFzdC1leHBlcnRzLXNheS0xOTU3NDk2NTYuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Finance
156,U.S. and Japan deepen strategic alliance to deter China,2023-01-11,03:19:00,https://news.google.com/./articles/CBMiemh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9uYXRpb25hbC1zZWN1cml0eS8yMDIzLzAxLzEwL3VzLWphcGFuLXNldC1hbm5vdW5jZS1zaGFrZS11cC1tYXJpbmUtY29ycHMtdW5pdHMtZGV0ZXItY2hpbmEv0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post
157,Explainer: Why the U.S. is overhauling its marines on Japan's Okinawa,2023-01-11,09:58:31,https://news.google.com/./articles/CBMiSWh0dHBzOi8vbmV3cy55YWhvby5jb20vZXhwbGFpbmVyLXdoeS11LW92ZXJoYXVsaW5nLW1hcmluZXMtMDk1ODMxMjE4Lmh0bWzSAVFodHRwczovL25ld3MueWFob28uY29tL2FtcGh0bWwvZXhwbGFpbmVyLXdoeS11LW92ZXJoYXVsaW5nLW1hcmluZXMtMDk1ODMxMjE4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
158,US and Japan to strengthen military relationship with upgraded Marine unit in attempt to deter China,2023-01-11,17:03:00,https://news.google.com/./articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMS9wb2xpdGljcy91cy1qYXBhbi1tYXJpbmUtdW5pdC1jaGluYS9pbmRleC5odG1s0gFRaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wMS8xMS9wb2xpdGljcy91cy1qYXBhbi1tYXJpbmUtdW5pdC1jaGluYS9pbmRleC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,CNN
159,U.S. to increase number of anti-ship missiles in Japan -sources,2023-01-11,02:59:00,https://news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2FzaWEtcGFjaWZpYy91cy1pbmNyZWFzZS1udW1iZXItYW50aS1zaGlwLW1pc3NpbGVzLWphcGFuLXNvdXJjZXMtMjAyMy0wMS0xMS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Reuters
160,"5 officers fired, 3 others suspended following sex scandal at police department in Tennessee",2023-01-11,12:12:07,https://news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3Mvb2ZmaWNlcnMtZmlyZWQtc2V4LXNjYW5kYWwtcG9saWNlLWRlcGFydG1lbnQtbGEtdmVyZ25lLXRlbm5lc3NlZS_SAWJodHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvbmV3cy9vZmZpY2Vycy1maXJlZC1zZXgtc2NhbmRhbC1wb2xpY2UtZGVwYXJ0bWVudC1sYS12ZXJnbmUtdGVubmVzc2VlLw?hl=en-US&gl=US&ceid=US%3Aen,CBS News
161,Five officers fired as sex scandal roils Tennessee police department,2023-01-11,01:53:00,https://news.google.com/./articles/CBMiRWh0dHBzOi8vbmV3cy55YWhvby5jb20vZml2ZS1vZmZpY2Vycy1maXJlZC1zZXgtc2NhbmRhbC0wMTUzNTg4MDUuaHRtbNIBTWh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9maXZlLW9mZmljZXJzLWZpcmVkLXNleC1zY2FuZGFsLTAxNTM1ODgwNS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
162,"Tennessee police fired after wild accusations of cop threesome, on-duty sexual escapades",2023-01-10,16:47:00,https://news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL3Rlbm5lc3NlZS1wb2xpY2UtZGVwdC1zdGFmZmluZy1kb3duLTEyLXdpbGQtYWNjdXNhdGlvbnMtY29wLXRocmVlc29tZXMtZHV0eS1lc2NhcGFkZXMtc3VyZmFjZdIBfGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL3Rlbm5lc3NlZS1wb2xpY2UtZGVwdC1zdGFmZmluZy1kb3duLTEyLXdpbGQtYWNjdXNhdGlvbnMtY29wLXRocmVlc29tZXMtZHV0eS1lc2NhcGFkZXMtc3VyZmFjZS5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Fox News
163,5 Tennessee police officers fired amid sex scandal,2023-01-10,18:13:56,https://news.google.com/./articles/CBMiYGh0dHBzOi8vbmV3c2NoYW5uZWw5LmNvbS9uZXdzL2xvY2FsLzUtdGVubmVzc2VlLXBvbGljZS1vZmZpY2Vycy1maXJlZC1hbWlkLXNleC1zY2FuZGFsLWxhLXZlcmduZdIBZGh0dHBzOi8vbmV3c2NoYW5uZWw5LmNvbS9hbXAvbmV3cy9sb2NhbC81LXRlbm5lc3NlZS1wb2xpY2Utb2ZmaWNlcnMtZmlyZWQtYW1pZC1zZXgtc2NhbmRhbC1sYS12ZXJnbmU?hl=en-US&gl=US&ceid=US%3Aen,WTVC
164,Gov. Murphy proposes ending NJ's cap on liquor licenses for a single town,2023-01-11,10:53:00,https://news.google.com/./articles/CBMiYmh0dHBzOi8vZ290aGFtaXN0LmNvbS9uZXdzL2dvdi1tdXJwaHktcHJvcG9zZXMtZW5kaW5nLW5qcy1jYXAtb24tbGlxdW9yLWxpY2Vuc2VzLWZvci1hLXNpbmdsZS10b3du0gEA?hl=en-US&gl=US&ceid=US%3Aen,Gothamist
165,"Murphy, in State of the State, looks to 'build the next New Jersey' but pokes at DeSantis",2023-01-10,21:53:07,https://news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjMvMDEvMTAvbXVycGh5LW5ldy1qZXJzZXktc3RhdGUtb2Ytc3RhdGUtYWRkcmVzcy0wMDA3NzI5MdIBAA?hl=en-US&gl=US&ceid=US%3Aen,POLITICO
166,"Murphy vows help on N.J. property taxes, car thefts, Shore towns in State of the State speech",2023-01-10,19:25:00,https://news.google.com/./articles/CBMifGh0dHBzOi8vd3d3Lm5qLmNvbS9wb2xpdGljcy8yMDIzLzAxL211cnBoeS12b3dzLWhlbHAtb24tbmotcHJvcGVydHktdGF4ZXMtc2hvcmUtYnVzaW5lc3Nlcy1pbi1zdGF0ZS1vZi10aGUtc3RhdGUtc3BlZWNoLmh0bWzSAYsBaHR0cHM6Ly93d3cubmouY29tL3BvbGl0aWNzLzIwMjMvMDEvbXVycGh5LXZvd3MtaGVscC1vbi1uai1wcm9wZXJ0eS10YXhlcy1zaG9yZS1idXNpbmVzc2VzLWluLXN0YXRlLW9mLXRoZS1zdGF0ZS1zcGVlY2guaHRtbD9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,NJ.com
167,Murphy for president? Why it ain't going to happen | Moran,2023-01-11,11:42:00,https://news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3Lm5qLmNvbS9vcGluaW9uLzIwMjMvMDEvbXVycGh5LWZvci1wcmVzaWRlbnQtd2h5LWl0LWFpbnQtZ29pbmctdG8taGFwcGVuLW1vcmFuLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,NJ.com
168,School lunch debt returns as federal meal program comes to a halt,2023-01-11,06:01:15,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2VkdWNhdGlvbi8yMDIzLzAxLzExL3NjaG9vbC1sdW5jaC1kZWJ0LXJldHVybnMvMTEwMDE4NzQwMDIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,USA TODAY
169,"Universal free meals went away, and now schools are buried in lunch debt",2023-01-11,09:00:00,https://news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9idXNpbmVzcy8yMDIzLzAxLzExL3NjaG9vbHMtc3dhbXBlZC1ieS1sdW5jaC1kZWJ0L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post
170,Lawmakers advocating for free school meals to be funded by New York State budget,2023-01-09,11:14:51,https://news.google.com/./articles/CBMiemh0dHBzOi8vd3d3LmxvY2Fsc3lyLmNvbS9uZXdzL3N0YXRlLW5ld3MvbGF3bWFrZXJzLWFkdm9jYXRpbmctZm9yLWZyZWUtc2Nob29sLW1lYWxzLXRvLWJlLWZ1bmRlZC1ieS1uZXcteW9yay1zdGF0ZS1idWRnZXQv0gF-aHR0cHM6Ly93d3cubG9jYWxzeXIuY29tL25ld3Mvc3RhdGUtbmV3cy9sYXdtYWtlcnMtYWR2b2NhdGluZy1mb3ItZnJlZS1zY2hvb2wtbWVhbHMtdG8tYmUtZnVuZGVkLWJ5LW5ldy15b3JrLXN0YXRlLWJ1ZGdldC9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,WSYR
171,Lightning over the Transamerica Pyramid caught live on air,2023-01-10,20:58:34,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3Lmtyb240LmNvbS9uZXdzL2JheS1hcmVhL2xpZ2h0bmluZy1vdmVyLXRoZS10cmFuc2FtZXJpY2EtcHlyYW1pZC1jYXVnaHQtbGl2ZS1vbi1haXIv0gFjaHR0cHM6Ly93d3cua3JvbjQuY29tL25ld3MvYmF5LWFyZWEvbGlnaHRuaW5nLW92ZXItdGhlLXRyYW5zYW1lcmljYS1weXJhbWlkLWNhdWdodC1saXZlLW9uLWFpci9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,KRON4
172,"Video captures moment lightning strikes SF's Sutro Tower, Transamerica Pyramid",2023-01-11,02:34:50,https://news.google.com/./articles/CCAiC0I0SEdQc1FmYk53mAEB?hl=en-US&gl=US&ceid=US%3Aen,ABC7 News Bay Area
173,Here's How Rare Thunderstorms Are in the SF Bay Area,2023-01-11,17:01:44,https://news.google.com/./articles/CBMiWGh0dHBzOi8vc2ZzdGFuZGFyZC5jb20vd2VhdGhlci93aHktdGh1bmRlci1saWdodG5pbmctc3Rvcm1zLXJhcmUtc2FuLWZyYW5jaXNjby1iYXktYXJlYS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,The San Francisco Standard
174,"Tuesday Morning Topline: Wind, Blinding Rain, and Hail Cause Damage Around the Bay",2023-01-10,17:24:49,https://news.google.com/./articles/CBMiVWh0dHBzOi8vc2Zpc3QuY29tLzIwMjMvMDEvMTAvd2luZC1ibGluZGluZy1yYWluLWFuZC1oYWlsLWNhdXNlLWRhbWFnZS1hcm91bmQtdGhlLWJheS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,SFist
175,Trump's recent smears against rape accuser brought up as he tries to fend off White House-era defamation suit,2023-01-10,21:03:00,https://news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9wb2xpdGljcy90cnVtcC1lLWplYW4tY2Fycm9sbC1kZWZhbWF0aW9uLWRjLWNvdXJ0L2luZGV4Lmh0bWzSAV9odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzAxLzEwL3BvbGl0aWNzL3RydW1wLWUtamVhbi1jYXJyb2xsLWRlZmFtYXRpb24tZGMtY291cnQvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNN
176,Court weighs immunity for Donald Trump in defamation case over rape claim,2023-01-10,17:18:25,https://news.google.com/./articles/CBMiSGh0dHBzOi8vbmV3cy55YWhvby5jb20vY291cnQtd2VpZ2hzLWltbXVuaXR5LWRvbmFsZC10cnVtcC0xNzE4MjU5MTQuaHRtbNIBUGh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9jb3VydC13ZWlnaHMtaW1tdW5pdHktZG9uYWxkLXRydW1wLTE3MTgyNTkxNC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
177,DC Court Weighs E. Jean Carroll’s Defamation Suit Against Trump,2023-01-10,21:20:32,https://news.google.com/./articles/CBMiRmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTAvdXMvcG9saXRpY3MvdHJ1bXAtY2Fycm9sbC1zdWl0Lmh0bWzSAUpodHRwczovL3d3dy5ueXRpbWVzLmNvbS8yMDIzLzAxLzEwL3VzL3BvbGl0aWNzL3RydW1wLWNhcnJvbGwtc3VpdC5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
178,Judges reluctant to say Trump was acting as president when he allegedly defamed E. Jean Carroll,2023-01-10,19:23:47,https://news.google.com/./articles/CBMiamh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvanVkZ2VzLXJlbHVjdGFudC10cnVtcC1hY3RpbmctcHJlc2lkZW50LWFsbGVnZWRseS1kZWZhbWVkLWplYW4vc3Rvcnk_aWQ9OTYzMzk5NTbSAW5odHRwczovL2FiY25ld3MuZ28uY29tL2FtcC9VUy9qdWRnZXMtcmVsdWN0YW50LXRydW1wLWFjdGluZy1wcmVzaWRlbnQtYWxsZWdlZGx5LWRlZmFtZWQtamVhbi9zdG9yeT9pZD05NjMzOTk1Ng?hl=en-US&gl=US&ceid=US%3Aen,ABC News
179,"Texas hits record $33B budget surplus — larger than Connecticut, Delaware and Vermont's state budgets combined",2023-01-11,00:53:00,https://news.google.com/./articles/CBMiRmh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzAxLzEwL3RleGFzLXJlY29yZHMtcmVjb3JkLTMzYi1idWRnZXQtc3VycGx1cy_SAUpodHRwczovL255cG9zdC5jb20vMjAyMy8wMS8xMC90ZXhhcy1yZWNvcmRzLXJlY29yZC0zM2ItYnVkZ2V0LXN1cnBsdXMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,New York Post 
180,Texas announces record budget surplus of nearly $33B: 'Unprecedented',2023-01-11,01:22:13,https://news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9wb2xpdGljcy90ZXhhcy1hbm5vdW5jZXMtcmVjb3JkLWJ1ZGdldC1zdXJwbHVzLW5lYXJseS0zM2ItdW5wcmVjZWRlbnRlZNIBZ2h0dHBzOi8vd3d3LmZveGJ1c2luZXNzLmNvbS9wb2xpdGljcy90ZXhhcy1hbm5vdW5jZXMtcmVjb3JkLWJ1ZGdldC1zdXJwbHVzLW5lYXJseS0zM2ItdW5wcmVjZWRlbnRlZC5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Fox Business
181,88th Texas Legislature: Lawmakers working with record budget surplus,2023-01-10,23:48:14,https://news.google.com/./articles/CCAiC3liWm5IZlFJdk04mAEB?hl=en-US&gl=US&ceid=US%3Aen,FOX 4 Dallas-Fort Worth
182,Fort Worth ISD sets legislative priorities at special meeting. Here’s what they are,2023-01-11,03:44:35,https://news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3LnN0YXItdGVsZWdyYW0uY29tL25ld3MvbG9jYWwvYXJ0aWNsZTI3MTAxNDk1Ny5odG1s0gE-aHR0cHM6Ly9hbXAuc3Rhci10ZWxlZ3JhbS5jb20vbmV3cy9sb2NhbC9hcnRpY2xlMjcxMDE0OTU3Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Fort Worth Star-Telegram
183,Texas executes former cop for hiring 2 people to kill his wife during custody battle nearly 30 years ago,2023-01-11,03:10:00,https://news.google.com/./articles/CBMiX2h0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3Mvcm9iZXJ0LWZyYXR0YS1leGVjdXRpb24tdGV4YXMtZXgtY29wLWhpcmluZy0yLXBlb3BsZS10by1raWxsLXdpZmUv0gFjaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3Mvcm9iZXJ0LWZyYXR0YS1leGVjdXRpb24tdGV4YXMtZXgtY29wLWhpcmluZy0yLXBlb3BsZS10by1raWxsLXdpZmUv?hl=en-US&gl=US&ceid=US%3Aen,CBS News
184,Texas executes former suburban Houston cop who hired hitmen to kill wife,2023-01-11,03:26:00,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL3RleGFzLWV4ZWN1dGVzLWZvcm1lci1zdWJ1cmJhbi1ob3VzdG9uLWNvcC1oaXJlZC1oaXRtZW4ta2lsbC13aWZl0gFgaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vdXMvdGV4YXMtZXhlY3V0ZXMtZm9ybWVyLXN1YnVyYmFuLWhvdXN0b24tY29wLWhpcmVkLWhpdG1lbi1raWxsLXdpZmUuYW1w?hl=en-US&gl=US&ceid=US%3Aen,Fox News
185,Texas executes former Missouri City public safety officer for 1994 murder of estranged wife,2023-01-11,03:56:15,https://news.google.com/./articles/CBMirQFodHRwczovL3d3dy5jbGljazJob3VzdG9uLmNvbS9uZXdzL2xvY2FsLzIwMjMvMDEvMTEvZm9ybWVyLW1pc3NvdXJpLWNpdHktc2FmZXR5LW9mZmljZXItZXhlY3V0ZWQtZm9yLW1hc3Rlcm1pbmRpbmctbXVyZGVyLWZvci1oaXJlLXBsb3QtdGhhdC1raWxsZWQtd2lmZS1uZWFybHktMzAteWVhcnMtYWdvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,KPRC Click2Houston
186,Robert Fratta execution: Former Missouri City officer-turned-Texas death row inmate dies by lethal injection for wife's murder,2023-01-11,02:15:00,https://news.google.com/./articles/CBMiamh0dHBzOi8vYWJjMTMuY29tL2xldGhhbC1pbmplY3Rpb24tdGV4YXMtZGVhdGgtcGVuYWx0eS1yb2JlcnQtZnJhdHRhLWV4ZWN1dGlvbi1mYXJhaC1tdXJkZXItY2FzZS8xMjY4NTU5MC_SAW5odHRwczovL2FiYzEzLmNvbS9hbXAvbGV0aGFsLWluamVjdGlvbi10ZXhhcy1kZWF0aC1wZW5hbHR5LXJvYmVydC1mcmF0dGEtZXhlY3V0aW9uLWZhcmFoLW11cmRlci1jYXNlLzEyNjg1NTkwLw?hl=en-US&gl=US&ceid=US%3Aen,KTRK-TV
187,2 Colorado men killed in weekend avalanche,2023-01-10,21:18:13,https://news.google.com/./articles/CBMiR2h0dHBzOi8va2R2ci5jb20vbmV3cy9sb2NhbC8yLWNvbG9yYWRvLW1lbi1raWxsZWQtaW4td2Vla2VuZC1hdmFsYW5jaGUv0gFLaHR0cHM6Ly9rZHZyLmNvbS9uZXdzL2xvY2FsLzItY29sb3JhZG8tbWVuLWtpbGxlZC1pbi13ZWVrZW5kLWF2YWxhbmNoZS9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,FOX 31 Denver
188,Democrat appears to flip Virginia state Senate seat in closely watched special election,2023-01-11,02:30:00,https://news.google.com/./articles/CBMihgFodHRwczovL3RoZWhpbGwuY29tL2hvbWVuZXdzL2NhbXBhaWduLzM4MDc4MjAtZGVtb2NyYXQtYXBwZWFycy10by1mbGlwLXZpcmdpbmlhLXN0YXRlLXNlbmF0ZS1zZWF0LWluLWNsb3NlbHktd2F0Y2hlZC1zcGVjaWFsLWVsZWN0aW9uL9IBigFodHRwczovL3RoZWhpbGwuY29tL2hvbWVuZXdzL2NhbXBhaWduLzM4MDc4MjAtZGVtb2NyYXQtYXBwZWFycy10by1mbGlwLXZpcmdpbmlhLXN0YXRlLXNlbmF0ZS1zZWF0LWluLWNsb3NlbHktd2F0Y2hlZC1zcGVjaWFsLWVsZWN0aW9uL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,The Hill
189,"Mother fatally shoots shovel-wielding intruder who broke into her Louisiana home, authorities say",2023-01-10,13:17:23,https://news.google.com/./articles/CBMidWh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvdXMtbmV3cy9tb3RoZXItZmF0YWxseS1zaG9vdHMtc2hvdmVsLXdpZWxkaW5nLWludHJ1ZGVyLWJyb2tlLWxvdWlzaWFuYS1ob21lLWF1LXJjbmE2NTA1N9IBKmh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3MvYW1wL3JjbmE2NTA1Nw?hl=en-US&gl=US&ceid=US%3Aen,NBC News
190,U.S. House Republicans vote to go after Biden Justice Department,2023-01-10,23:38:00,https://news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL3VzL3VzLWhvdXNlLXJlcHVibGljYW5zLWdvLWFmdGVyLWJpZGVuLWp1c3RpY2UtZGVwYXJ0bWVudC0yMDIzLTAxLTEwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Reuters
191,House Approves GOP Inquiry Into ‘Weaponization’ of Government,2023-01-10,23:14:41,https://news.google.com/./articles/CBMiZ2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTAvdXMvcG9saXRpY3MvaG91c2UtcmVwdWJsaWNhbi1jb21taXR0ZWUtd2VhcG9uaXphdGlvbi1nb3Zlcm5tZW50Lmh0bWzSAWtodHRwczovL3d3dy5ueXRpbWVzLmNvbS8yMDIzLzAxLzEwL3VzL3BvbGl0aWNzL2hvdXNlLXJlcHVibGljYW4tY29tbWl0dGVlLXdlYXBvbml6YXRpb24tZ292ZXJubWVudC5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
192,House Republicans plan committee to probe 'weaponization' of federal government,2023-01-10,18:30:25,https://news.google.com/./articles/CCAiC1JnT0VhVTNWX2ZjmAEB?hl=en-US&gl=US&ceid=US%3Aen,MSNBC
193,How Republicans Plan to Investigate the FBI,2023-01-11,17:03:33,https://news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS9ob3ctcmVwdWJsaWNhbnMtd2lsbC1pbnZlc3RpZ2F0ZS1mYmktdHJ1bXAtMTc3MzAzONIBUWh0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS9ob3ctcmVwdWJsaWNhbnMtd2lsbC1pbnZlc3RpZ2F0ZS1mYmktdHJ1bXAtMTc3MzAzOD9hbXA9MQ?hl=en-US&gl=US&ceid=US%3Aen,Newsweek
194,'We started running': Pelosi aide tells jurors about flight from Jan. 6 chaos,2023-01-11,01:16:07,https://news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjMvMDEvMTAvcGVsb3NpLWFpZGUtamFuNi1qdXJvcnMtZmxpZ2h0LWRlc2stMDAwNzczNjDSAQA?hl=en-US&gl=US&ceid=US%3Aen,POLITICO
195,Capitol riot trial starts for man with feet on Pelosi desk,2023-01-10,21:58:48,https://news.google.com/./articles/CBMidmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2Fya2Fuc2FzLW5hbmN5LXBlbG9zaS1wcm90ZXN0cy1hbmQtZGVtb25zdHJhdGlvbnMtdmlvbGVuY2UtZjlmNzA3YTQ4ZGVlMTA0YmJhNzQzMmU5NDFiMGQ0NzLSAQA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press - en Español
196,Trial begins for man photographed with foot on desk in Pelosi's office,2023-01-11,02:55:00,https://news.google.com/./articles/CBMiZWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9kYy1tZC12YS8yMDIzLzAxLzEwL3JpY2hhcmQtYmFybmV0dC1waG90b2dyYXBoZWQtcGVsb3Npcy1vZmZpY2UtdHJpYWwv0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post
